art_id,ann,criteriaID,annotation
169,Ann. 2,LedePres,1.0
169,Ann. 3,Type,1.0
169,Ann. 2,HeadAcc1,3.0
169,Ann. 3,LedePres,2.0
169,Ann. 2,SensLang,4.0
169,Ann. 3,NegTarg1,2.0
169,Ann. 3,ArtBias,3.0
169,Ann. 3,SensLang,4.0
169,Ann. 2,Type,1.0
169,Ann. 3,NegTarg2,[]
169,Ann. 2,NegTarg2,['4']
170,Ann. 1,SensLang,4.0
170,Ann. 2,ArtBias,4.0
170,Ann. 1,Type,1.0
170,Ann. 2,Type,1.0
170,Ann. 2,NegTarg1,1.0
170,Ann. 1,NegTarg1,1.0
170,Ann. 1,ArtBias,4.0
170,Ann. 2,LedePres,2.0
170,Ann. 1,LedePres,2.0
170,Ann. 2,HeadAcc1,4.0
170,Ann. 1,HeadAcc1,4.0
170,Ann. 2,SensLang,4.0
170,Ann. 1,NegTarg2,[]
170,Ann. 2,NegTarg2,[]
171,Ann. 3,LedePres,2.0
171,Ann. 3,ArtBias,4.0
171,Ann. 2,ArtBias,4.0
171,Ann. 2,LedePres,2.0
171,Ann. 3,HeadAcc1,4.0
171,Ann. 2,NegTarg2,[]
171,Ann. 3,NegTarg2,[]
171,Ann. 2,NegTarg1,1.0
171,Ann. 3,NegTarg1,1.0
171,Ann. 2,HeadAcc1,4.0
171,Ann. 3,SensLang,4.0
171,Ann. 2,SensLang,4.0
171,Ann. 3,Type,1.0
171,Ann. 2,Type,1.0
172,Ann. 1,Type,1.0
172,Ann. 2,NegTarg1,1.0
172,Ann. 1,NegTarg1,1.0
172,Ann. 1,SensLang,4.0
172,Ann. 1,HeadAcc1,4.0
172,Ann. 2,HeadAcc1,4.0
172,Ann. 2,LedePres,2.0
172,Ann. 2,SensLang,4.0
172,Ann. 1,ArtBias,4.0
172,Ann. 2,Type,1.0
172,Ann. 1,LedePres,2.0
172,Ann. 2,NegTarg2,[]
172,Ann. 2,ArtBias,4.0
172,Ann. 1,NegTarg2,[]
173,Ann. 3,Type,2.0
173,Ann. 3,HeadAcc1,3.0
173,Ann. 3,LedePres,2.0
173,Ann. 1,Type,1.0
173,Ann. 1,HeadAcc1,3.0
173,Ann. 1,ArtBias,3.0
173,Ann. 1,LedePres,1.0
173,Ann. 1,NegTarg1,2.0
173,Ann. 3,ArtBias,3.0
173,Ann. 3,SensLang,3.0
173,Ann. 3,NegTarg1,1.0
173,Ann. 3,NegTarg2,[]
173,Ann. 1,SensLang,4.0
173,Ann. 1,NegTarg2,[]
174,Ann. 2,LedePres,2.0
174,Ann. 1,LedePres,2.0
174,Ann. 1,NegTarg2,[]
174,Ann. 2,ArtBias,4.0
174,Ann. 2,SensLang,4.0
174,Ann. 1,Type,1.0
174,Ann. 1,HeadAcc1,4.0
174,Ann. 1,SensLang,4.0
174,Ann. 1,NegTarg1,1.0
174,Ann. 2,NegTarg1,2.0
174,Ann. 1,ArtBias,4.0
174,Ann. 2,NegTarg2,[]
174,Ann. 2,Type,1.0
174,Ann. 2,HeadAcc1,4.0
175,Ann. 2,LedePres,1.0
175,Ann. 2,SensLang,4.0
175,Ann. 2,NegTarg1,1.0
175,Ann. 2,Type,1.0
175,Ann. 2,HeadAcc1,4.0
175,Ann. 2,ArtBias,4.0
175,Ann. 2,NegTarg2,[]
176,Ann. 3,SensLang,4.0
176,Ann. 1,ArtBias,4.0
176,Ann. 1,Type,1.0
176,Ann. 3,Type,1.0
176,Ann. 3,NegTarg2,[]
176,Ann. 3,LedePres,1.0
176,Ann. 3,HeadAcc1,4.0
176,Ann. 1,LedePres,2.0
176,Ann. 3,ArtBias,4.0
176,Ann. 1,SensLang,4.0
176,Ann. 3,NegTarg1,1.0
176,Ann. 1,NegTarg1,1.0
176,Ann. 1,HeadAcc1,2.0
176,Ann. 1,NegTarg2,[]
177,Ann. 1,LedePres,2.0
177,Ann. 3,ArtBias,4.0
177,Ann. 1,Type,1.0
177,Ann. 3,Type,1.0
177,Ann. 1,ArtBias,4.0
177,Ann. 1,HeadAcc1,4.0
177,Ann. 3,NegTarg2,[]
177,Ann. 3,HeadAcc1,3.0
177,Ann. 1,NegTarg2,[]
177,Ann. 1,NegTarg1,1.0
177,Ann. 3,NegTarg1,1.0
177,Ann. 3,LedePres,1.0
177,Ann. 3,SensLang,4.0
177,Ann. 1,SensLang,4.0
178,Ann. 1,LedePres,1.0
178,Ann. 2,ArtBias,4.0
178,Ann. 2,Type,1.0
178,Ann. 1,ArtBias,4.0
178,Ann. 1,NegTarg1,1.0
178,Ann. 2,NegTarg2,[]
178,Ann. 1,NegTarg2,[]
178,Ann. 2,LedePres,1.0
178,Ann. 1,HeadAcc1,4.0
178,Ann. 2,SensLang,4.0
178,Ann. 1,SensLang,4.0
178,Ann. 2,HeadAcc1,4.0
178,Ann. 2,NegTarg1,1.0
178,Ann. 1,Type,1.0
179,Ann. 3,SensLang,4.0
179,Ann. 2,HeadAcc1,4.0
179,Ann. 3,Type,1.0
179,Ann. 2,Type,1.0
179,Ann. 2,ArtBias,4.0
179,Ann. 3,NegTarg2,[]
179,Ann. 2,NegTarg2,[]
179,Ann. 3,ArtBias,4.0
179,Ann. 2,LedePres,1.0
179,Ann. 2,SensLang,4.0
179,Ann. 2,NegTarg1,1.0
179,Ann. 3,NegTarg1,1.0
179,Ann. 3,LedePres,1.0
179,Ann. 3,HeadAcc1,4.0
180,Ann. 1,NegTarg1,1.0
180,Ann. 3,SensLang,4.0
180,Ann. 1,SensLang,4.0
180,Ann. 3,ArtBias,4.0
180,Ann. 1,NegTarg2,[]
180,Ann. 3,NegTarg2,[]
180,Ann. 3,NegTarg1,1.0
180,Ann. 1,ArtBias,4.0
180,Ann. 3,HeadAcc1,4.0
180,Ann. 3,LedePres,1.0
180,Ann. 1,LedePres,2.0
180,Ann. 1,HeadAcc1,4.0
180,Ann. 3,Type,1.0
180,Ann. 1,Type,1.0
181,Ann. 3,ArtBias,4.0
181,Ann. 3,NegTarg1,1.0
181,Ann. 1,Type,3.0
181,Ann. 1,NegTarg1,1.0
181,Ann. 1,ArtBias,4.0
181,Ann. 3,Type,3.0
181,Ann. 1,NegTarg2,[]
181,Ann. 3,HeadAcc1,4.0
181,Ann. 1,HeadAcc1,4.0
181,Ann. 3,NegTarg2,[]
181,Ann. 1,LedePres,1.0
181,Ann. 3,LedePres,1.0
181,Ann. 3,SensLang,4.0
181,Ann. 1,SensLang,4.0
182,Ann. 2,HeadAcc1,2.0
182,Ann. 1,NegTarg1,2.0
182,Ann. 1,LedePres,1.0
182,Ann. 1,SensLang,2.0
182,Ann. 2,LedePres,2.0
182,Ann. 2,NegTarg1,2.0
182,Ann. 1,NegTarg2,['4']
182,Ann. 2,ArtBias,2.0
182,Ann. 1,ArtBias,3.0
182,Ann. 2,SensLang,2.0
182,Ann. 2,NegTarg2,['4']
182,Ann. 2,Type,2.0
182,Ann. 1,HeadAcc1,2.0
182,Ann. 1,Type,1.0
183,Ann. 3,Type,1.0
183,Ann. 2,Type,1.0
183,Ann. 2,HeadAcc1,2.0
183,Ann. 2,SensLang,4.0
183,Ann. 3,SensLang,3.0
183,Ann. 3,LedePres,1.0
183,Ann. 2,LedePres,1.0
183,Ann. 3,NegTarg2,['3']
183,Ann. 2,NegTarg2,['3']
183,Ann. 2,ArtBias,4.0
183,Ann. 3,ArtBias,4.0
183,Ann. 3,HeadAcc1,2.0
183,Ann. 3,NegTarg1,1.0
183,Ann. 2,NegTarg1,2.0
184,Ann. 3,NegTarg1,1.0
184,Ann. 1,NegTarg2,[]
184,Ann. 3,NegTarg2,[]
184,Ann. 1,NegTarg1,1.0
184,Ann. 3,ArtBias,4.0
184,Ann. 1,ArtBias,4.0
184,Ann. 3,LedePres,1.0
184,Ann. 3,HeadAcc1,3.0
184,Ann. 1,HeadAcc1,3.0
184,Ann. 1,LedePres,2.0
184,Ann. 3,SensLang,4.0
184,Ann. 1,SensLang,4.0
184,Ann. 3,Type,1.0
184,Ann. 1,Type,3.0
185,Ann. 3,HeadAcc1,3.0
185,Ann. 3,NegTarg2,[]
185,Ann. 3,ArtBias,2.0
185,Ann. 2,NegTarg2,['4']
185,Ann. 2,SensLang,1.0
185,Ann. 2,Type,2.0
185,Ann. 3,Type,2.0
185,Ann. 3,SensLang,2.0
185,Ann. 2,HeadAcc1,3.0
185,Ann. 2,NegTarg1,2.0
185,Ann. 3,LedePres,1.0
185,Ann. 2,LedePres,1.0
185,Ann. 2,ArtBias,1.0
185,Ann. 3,NegTarg1,1.0
186,Ann. 3,LedePres,2.0
186,Ann. 2,NegTarg1,2.0
186,Ann. 3,NegTarg1,2.0
186,Ann. 2,LedePres,1.0
186,Ann. 3,Type,2.0
186,Ann. 2,SensLang,2.0
186,Ann. 3,SensLang,2.0
186,Ann. 2,ArtBias,2.0
186,Ann. 3,ArtBias,2.0
186,Ann. 2,Type,2.0
186,Ann. 2,HeadAcc1,3.0
186,Ann. 3,HeadAcc1,3.0
186,Ann. 3,NegTarg2,[]
186,Ann. 2,NegTarg2,['4']
187,Ann. 3,NegTarg1,1.0
187,Ann. 3,SensLang,4.0
187,Ann. 3,NegTarg2,[]
187,Ann. 3,Type,1.0
187,Ann. 3,ArtBias,3.0
187,Ann. 3,HeadAcc1,3.0
187,Ann. 3,LedePres,2.0
188,Ann. 2,LedePres,1.0
188,Ann. 2,SensLang,4.0
188,Ann. 1,Type,3.0
188,Ann. 1,LedePres,2.0
188,Ann. 2,HeadAcc1,4.0
188,Ann. 2,NegTarg1,1.0
188,Ann. 2,Type,3.0
188,Ann. 1,ArtBias,4.0
188,Ann. 2,ArtBias,4.0
188,Ann. 1,SensLang,4.0
188,Ann. 1,NegTarg2,[]
188,Ann. 1,HeadAcc1,4.0
188,Ann. 2,NegTarg2,[]
188,Ann. 1,NegTarg1,1.0
189,Ann. 1,SensLang,4.0
189,Ann. 1,HeadAcc1,4.0
189,Ann. 3,NegTarg2,['4']
189,Ann. 3,ArtBias,3.0
189,Ann. 1,ArtBias,3.0
189,Ann. 3,HeadAcc1,4.0
189,Ann. 3,Type,3.0
189,Ann. 1,Type,3.0
189,Ann. 3,NegTarg1,2.0
189,Ann. 1,NegTarg1,2.0
189,Ann. 3,LedePres,1.0
189,Ann. 1,LedePres,1.0
189,Ann. 3,SensLang,4.0
189,Ann. 1,NegTarg2,['4']
190,Ann. 3,NegTarg2,[]
190,Ann. 3,HeadAcc1,4.0
190,Ann. 2,HeadAcc1,4.0
190,Ann. 2,SensLang,4.0
190,Ann. 3,NegTarg1,1.0
190,Ann. 2,NegTarg1,1.0
190,Ann. 2,NegTarg2,[]
190,Ann. 3,ArtBias,4.0
190,Ann. 2,LedePres,1.0
190,Ann. 3,LedePres,1.0
190,Ann. 2,ArtBias,4.0
190,Ann. 3,Type,1.0
190,Ann. 2,Type,1.0
190,Ann. 3,SensLang,4.0
191,Ann. 1,ArtBias,4.0
191,Ann. 3,SensLang,4.0
191,Ann. 1,SensLang,4.0
191,Ann. 3,NegTarg1,1.0
191,Ann. 1,NegTarg2,[]
191,Ann. 1,NegTarg1,1.0
191,Ann. 3,HeadAcc1,4.0
191,Ann. 1,LedePres,2.0
191,Ann. 3,NegTarg2,[]
191,Ann. 3,LedePres,2.0
191,Ann. 3,ArtBias,4.0
191,Ann. 1,HeadAcc1,4.0
191,Ann. 1,Type,1.0
191,Ann. 3,Type,1.0
192,Ann. 2,Type,2.0
192,Ann. 3,Type,2.0
192,Ann. 2,NegTarg1,2.0
192,Ann. 2,LedePres,1.0
192,Ann. 3,LedePres,1.0
192,Ann. 2,SensLang,2.0
192,Ann. 3,SensLang,2.0
192,Ann. 3,NegTarg1,2.0
192,Ann. 2,HeadAcc1,4.0
192,Ann. 3,HeadAcc1,2.0
192,Ann. 2,ArtBias,3.0
192,Ann. 3,NegTarg2,['4']
192,Ann. 2,NegTarg2,['4']
192,Ann. 3,ArtBias,1.0
193,Ann. 1,LedePres,1.0
193,Ann. 1,HeadAcc1,4.0
193,Ann. 2,LedePres,1.0
193,Ann. 2,HeadAcc1,4.0
193,Ann. 2,NegTarg1,1.0
193,Ann. 1,NegTarg1,1.0
193,Ann. 2,ArtBias,4.0
193,Ann. 1,ArtBias,4.0
193,Ann. 2,NegTarg2,[]
193,Ann. 2,SensLang,4.0
193,Ann. 1,NegTarg2,[]
193,Ann. 1,SensLang,4.0
193,Ann. 1,Type,3.0
193,Ann. 2,Type,3.0
194,Ann. 1,ArtBias,3.0
194,Ann. 3,SensLang,3.0
194,Ann. 1,SensLang,3.0
194,Ann. 3,HeadAcc1,3.0
194,Ann. 3,NegTarg2,['4']
194,Ann. 1,Type,1.0
194,Ann. 1,NegTarg2,['4']
194,Ann. 1,HeadAcc1,3.0
194,Ann. 3,NegTarg1,2.0
194,Ann. 3,Type,1.0
194,Ann. 1,LedePres,1.0
194,Ann. 1,NegTarg1,2.0
194,Ann. 3,LedePres,1.0
194,Ann. 3,ArtBias,3.0
195,Ann. 1,ArtBias,4.0
195,Ann. 2,Type,3.0
195,Ann. 1,Type,1.0
195,Ann. 2,NegTarg1,1.0
195,Ann. 2,HeadAcc1,3.0
195,Ann. 2,NegTarg2,[]
195,Ann. 1,NegTarg2,[]
195,Ann. 1,HeadAcc1,3.0
195,Ann. 2,LedePres,1.0
195,Ann. 1,LedePres,1.0
195,Ann. 1,SensLang,4.0
195,Ann. 1,NegTarg1,1.0
195,Ann. 2,SensLang,4.0
195,Ann. 2,ArtBias,4.0
196,Ann. 1,HeadAcc1,2.0
196,Ann. 1,SensLang,3.0
196,Ann. 2,SensLang,3.0
196,Ann. 2,LedePres,1.0
196,Ann. 2,ArtBias,2.0
196,Ann. 1,ArtBias,3.0
196,Ann. 2,Type,3.0
196,Ann. 2,NegTarg2,['2']
196,Ann. 2,HeadAcc1,2.0
196,Ann. 1,NegTarg2,['2']
196,Ann. 1,LedePres,1.0
196,Ann. 2,NegTarg1,2.0
196,Ann. 1,NegTarg1,2.0
196,Ann. 1,Type,3.0
197,Ann. 3,Type,3.0
197,Ann. 3,NegTarg1,2.0
197,Ann. 3,ArtBias,3.0
197,Ann. 3,SensLang,3.0
197,Ann. 3,HeadAcc1,3.0
197,Ann. 3,NegTarg2,['4']
197,Ann. 3,LedePres,1.0
198,Ann. 1,Type,2.0
198,Ann. 1,ArtBias,3.0
198,Ann. 3,SensLang,3.0
198,Ann. 3,Type,2.0
198,Ann. 3,NegTarg1,2.0
198,Ann. 1,NegTarg1,1.0
198,Ann. 1,NegTarg2,[]
198,Ann. 3,LedePres,1.0
198,Ann. 3,ArtBias,3.0
198,Ann. 1,LedePres,1.0
198,Ann. 3,NegTarg2,['4']
198,Ann. 1,SensLang,3.0
198,Ann. 3,HeadAcc1,3.0
198,Ann. 1,HeadAcc1,3.0
199,Ann. 3,LedePres,1.0
199,Ann. 1,LedePres,1.0
199,Ann. 3,Type,3.0
199,Ann. 1,Type,1.0
199,Ann. 3,NegTarg2,[]
199,Ann. 3,ArtBias,4.0
199,Ann. 1,HeadAcc1,2.0
199,Ann. 3,HeadAcc1,3.0
199,Ann. 1,ArtBias,3.0
199,Ann. 1,NegTarg2,[]
199,Ann. 1,SensLang,4.0
199,Ann. 3,SensLang,4.0
199,Ann. 3,NegTarg1,1.0
199,Ann. 1,NegTarg1,1.0
200,Ann. 2,ArtBias,4.0
200,Ann. 1,Type,5.0
200,Ann. 2,HeadAcc1,4.0
200,Ann. 1,HeadAcc1,4.0
200,Ann. 2,Type,5.0
200,Ann. 1,SensLang,4.0
200,Ann. 2,NegTarg2,[]
200,Ann. 1,NegTarg2,[]
200,Ann. 2,NegTarg1,1.0
200,Ann. 1,NegTarg1,1.0
200,Ann. 1,LedePres,1.0
200,Ann. 2,LedePres,1.0
200,Ann. 2,SensLang,4.0
200,Ann. 1,ArtBias,4.0
201,Ann. 3,Type,1.0
201,Ann. 2,LedePres,1.0
201,Ann. 3,ArtBias,3.0
201,Ann. 2,ArtBias,3.0
201,Ann. 2,NegTarg1,1.0
201,Ann. 2,HeadAcc1,3.0
201,Ann. 3,NegTarg2,[]
201,Ann. 2,NegTarg2,[]
201,Ann. 3,LedePres,2.0
201,Ann. 2,Type,1.0
201,Ann. 2,SensLang,3.0
201,Ann. 3,SensLang,3.0
201,Ann. 3,NegTarg1,1.0
201,Ann. 3,HeadAcc1,4.0
202,Ann. 2,ArtBias,3.0
202,Ann. 2,LedePres,1.0
202,Ann. 2,Type,1.0
202,Ann. 2,NegTarg1,1.0
202,Ann. 2,HeadAcc1,3.0
202,Ann. 2,SensLang,2.0
202,Ann. 2,NegTarg2,[]
203,Ann. 1,LedePres,1.0
203,Ann. 2,LedePres,1.0
203,Ann. 1,Type,3.0
203,Ann. 1,SensLang,4.0
203,Ann. 2,SensLang,4.0
203,Ann. 2,Type,3.0
203,Ann. 1,HeadAcc1,4.0
203,Ann. 2,HeadAcc1,4.0
203,Ann. 2,ArtBias,4.0
203,Ann. 2,NegTarg2,['3']
203,Ann. 1,NegTarg2,[]
203,Ann. 1,ArtBias,4.0
203,Ann. 2,NegTarg1,2.0
203,Ann. 1,NegTarg1,1.0
204,Ann. 3,ArtBias,2.0
204,Ann. 1,LedePres,2.0
204,Ann. 1,ArtBias,2.0
204,Ann. 1,NegTarg1,1.0
204,Ann. 3,NegTarg1,1.0
204,Ann. 1,SensLang,2.0
204,Ann. 3,LedePres,1.0
204,Ann. 3,HeadAcc1,3.0
204,Ann. 1,HeadAcc1,3.0
204,Ann. 1,Type,1.0
204,Ann. 3,SensLang,2.0
204,Ann. 3,NegTarg2,[]
204,Ann. 1,NegTarg2,[]
204,Ann. 3,Type,2.0
205,Ann. 1,NegTarg1,1.0
205,Ann. 3,NegTarg1,1.0
205,Ann. 3,HeadAcc1,3.0
205,Ann. 1,HeadAcc1,3.0
205,Ann. 3,LedePres,2.0
205,Ann. 1,LedePres,2.0
205,Ann. 1,ArtBias,4.0
205,Ann. 3,ArtBias,4.0
205,Ann. 3,NegTarg2,[]
205,Ann. 1,Type,3.0
205,Ann. 3,Type,3.0
205,Ann. 1,NegTarg2,[]
205,Ann. 1,SensLang,4.0
205,Ann. 3,SensLang,4.0
206,Ann. 3,SensLang,4.0
206,Ann. 3,LedePres,1.0
206,Ann. 2,LedePres,1.0
206,Ann. 2,Type,1.0
206,Ann. 3,Type,1.0
206,Ann. 2,NegTarg2,[]
206,Ann. 3,NegTarg2,[]
206,Ann. 3,HeadAcc1,4.0
206,Ann. 2,SensLang,4.0
206,Ann. 2,ArtBias,4.0
206,Ann. 3,ArtBias,4.0
206,Ann. 3,NegTarg1,1.0
206,Ann. 2,NegTarg1,1.0
206,Ann. 2,HeadAcc1,4.0
207,Ann. 3,ArtBias,4.0
207,Ann. 2,ArtBias,3.0
207,Ann. 3,HeadAcc1,4.0
207,Ann. 2,HeadAcc1,4.0
207,Ann. 2,Type,2.0
207,Ann. 3,Type,3.0
207,Ann. 2,NegTarg1,1.0
207,Ann. 3,NegTarg1,1.0
207,Ann. 3,NegTarg2,[]
207,Ann. 2,NegTarg2,[]
207,Ann. 3,SensLang,4.0
207,Ann. 2,SensLang,4.0
207,Ann. 2,LedePres,2.0
207,Ann. 3,LedePres,2.0
208,Ann. 2,HeadAcc1,4.0
208,Ann. 2,Type,3.0
208,Ann. 2,NegTarg1,1.0
208,Ann. 1,SensLang,4.0
208,Ann. 1,ArtBias,4.0
208,Ann. 1,NegTarg1,1.0
208,Ann. 2,ArtBias,4.0
208,Ann. 2,SensLang,4.0
208,Ann. 1,Type,2.0
208,Ann. 1,HeadAcc1,3.0
208,Ann. 2,LedePres,1.0
208,Ann. 2,NegTarg2,[]
208,Ann. 1,NegTarg2,[]
208,Ann. 1,LedePres,1.0
209,Ann. 3,Type,3.0
209,Ann. 2,Type,3.0
209,Ann. 2,ArtBias,3.0
209,Ann. 2,LedePres,2.0
209,Ann. 3,LedePres,1.0
209,Ann. 3,SensLang,3.0
209,Ann. 3,HeadAcc1,3.0
209,Ann. 2,NegTarg1,2.0
209,Ann. 2,NegTarg2,['4']
209,Ann. 3,NegTarg2,[]
209,Ann. 3,NegTarg1,2.0
209,Ann. 2,HeadAcc1,3.0
209,Ann. 2,SensLang,3.0
209,Ann. 3,ArtBias,2.0
210,Ann. 1,ArtBias,4.0
210,Ann. 3,NegTarg1,2.0
210,Ann. 3,LedePres,1.0
210,Ann. 1,LedePres,1.0
210,Ann. 1,SensLang,2.0
210,Ann. 1,NegTarg1,1.0
210,Ann. 3,Type,1.0
210,Ann. 1,HeadAcc1,3.0
210,Ann. 1,NegTarg2,[]
210,Ann. 3,SensLang,2.0
210,Ann. 1,Type,1.0
210,Ann. 3,NegTarg2,['4']
210,Ann. 3,ArtBias,3.0
210,Ann. 3,HeadAcc1,3.0
211,Ann. 2,HeadAcc1,4.0
211,Ann. 1,ArtBias,4.0
211,Ann. 2,Type,1.0
211,Ann. 1,HeadAcc1,4.0
211,Ann. 1,NegTarg1,1.0
211,Ann. 2,ArtBias,4.0
211,Ann. 1,LedePres,1.0
211,Ann. 2,SensLang,4.0
211,Ann. 1,SensLang,4.0
211,Ann. 2,NegTarg1,1.0
211,Ann. 1,Type,1.0
211,Ann. 1,NegTarg2,[]
211,Ann. 2,NegTarg2,[]
211,Ann. 2,LedePres,1.0
212,Ann. 1,HeadAcc1,3.0
212,Ann. 1,SensLang,3.0
212,Ann. 3,HeadAcc1,3.0
212,Ann. 3,SensLang,3.0
212,Ann. 3,ArtBias,3.0
212,Ann. 1,ArtBias,3.0
212,Ann. 1,Type,3.0
212,Ann. 1,NegTarg2,['4']
212,Ann. 3,Type,3.0
212,Ann. 3,NegTarg2,['4']
212,Ann. 3,LedePres,1.0
212,Ann. 1,LedePres,2.0
212,Ann. 1,NegTarg1,2.0
212,Ann. 3,NegTarg1,2.0
213,Ann. 2,HeadAcc1,3.0
213,Ann. 1,LedePres,2.0
213,Ann. 1,HeadAcc1,2.0
213,Ann. 1,Type,5.0
213,Ann. 2,LedePres,2.0
213,Ann. 2,Type,5.0
213,Ann. 1,ArtBias,2.0
213,Ann. 2,ArtBias,3.0
213,Ann. 2,SensLang,3.0
213,Ann. 1,SensLang,4.0
213,Ann. 2,NegTarg1,1.0
213,Ann. 1,NegTarg1,1.0
213,Ann. 2,NegTarg2,[]
213,Ann. 1,NegTarg2,[]
214,Ann. 1,Type,3.0
214,Ann. 1,LedePres,2.0
214,Ann. 2,LedePres,
214,Ann. 1,NegTarg1,1.0
214,Ann. 2,NegTarg1,1.0
214,Ann. 1,ArtBias,4.0
214,Ann. 2,SensLang,4.0
214,Ann. 1,SensLang,4.0
214,Ann. 2,ArtBias,3.0
214,Ann. 2,Type,1.0
214,Ann. 2,HeadAcc1,3.0
214,Ann. 1,HeadAcc1,4.0
214,Ann. 2,NegTarg2,[]
214,Ann. 1,NegTarg2,[]
215,Ann. 1,ArtBias,4.0
215,Ann. 2,HeadAcc1,3.0
215,Ann. 1,HeadAcc1,3.0
215,Ann. 2,ArtBias,4.0
215,Ann. 2,NegTarg2,[]
215,Ann. 1,Type,1.0
215,Ann. 1,NegTarg2,[]
215,Ann. 1,LedePres,1.0
215,Ann. 2,NegTarg1,1.0
215,Ann. 2,LedePres,1.0
215,Ann. 1,SensLang,4.0
215,Ann. 2,SensLang,3.0
215,Ann. 1,NegTarg1,1.0
215,Ann. 2,Type,1.0
216,Ann. 3,HeadAcc1,3.0
216,Ann. 2,HeadAcc1,3.0
216,Ann. 3,NegTarg1,2.0
216,Ann. 2,NegTarg1,2.0
216,Ann. 3,ArtBias,2.0
216,Ann. 2,ArtBias,2.0
216,Ann. 2,SensLang,3.0
216,Ann. 2,Type,3.0
216,Ann. 3,Type,2.0
216,Ann. 3,SensLang,3.0
216,Ann. 2,NegTarg2,['4']
216,Ann. 3,LedePres,1.0
216,Ann. 3,NegTarg2,['4']
216,Ann. 2,LedePres,1.0
217,Ann. 2,NegTarg2,[]
217,Ann. 1,NegTarg1,1.0
217,Ann. 2,SensLang,4.0
217,Ann. 2,NegTarg1,1.0
217,Ann. 2,LedePres,1.0
217,Ann. 1,LedePres,2.0
217,Ann. 1,ArtBias,4.0
217,Ann. 2,ArtBias,4.0
217,Ann. 1,HeadAcc1,3.0
217,Ann. 2,HeadAcc1,4.0
217,Ann. 1,NegTarg2,[]
217,Ann. 1,Type,3.0
217,Ann. 2,Type,1.0
217,Ann. 1,SensLang,4.0
218,Ann. 3,ArtBias,4.0
218,Ann. 2,ArtBias,4.0
218,Ann. 3,NegTarg1,1.0
218,Ann. 2,NegTarg1,1.0
218,Ann. 2,NegTarg2,[]
218,Ann. 2,Type,1.0
218,Ann. 2,SensLang,4.0
218,Ann. 2,HeadAcc1,2.0
218,Ann. 3,SensLang,4.0
218,Ann. 3,HeadAcc1,3.0
218,Ann. 2,LedePres,1.0
218,Ann. 3,LedePres,1.0
218,Ann. 3,NegTarg2,[]
218,Ann. 3,Type,1.0
219,Ann. 3,Type,1.0
219,Ann. 2,Type,1.0
219,Ann. 3,NegTarg2,[]
219,Ann. 2,SensLang,4.0
219,Ann. 2,LedePres,1.0
219,Ann. 3,LedePres,1.0
219,Ann. 3,ArtBias,3.0
219,Ann. 2,NegTarg1,1.0
219,Ann. 3,HeadAcc1,3.0
219,Ann. 3,NegTarg1,1.0
219,Ann. 2,NegTarg2,[]
219,Ann. 3,SensLang,4.0
219,Ann. 2,ArtBias,4.0
219,Ann. 2,HeadAcc1,2.0
220,Ann. 2,NegTarg1,2.0
220,Ann. 1,NegTarg1,2.0
220,Ann. 1,ArtBias,3.0
220,Ann. 2,ArtBias,3.0
220,Ann. 1,Type,3.0
220,Ann. 2,Type,3.0
220,Ann. 2,HeadAcc1,4.0
220,Ann. 1,LedePres,2.0
220,Ann. 2,SensLang,3.0
220,Ann. 2,LedePres,2.0
220,Ann. 1,NegTarg2,['4']
220,Ann. 1,SensLang,4.0
220,Ann. 2,NegTarg2,['4']
220,Ann. 1,HeadAcc1,3.0
221,Ann. 1,SensLang,4.0
221,Ann. 1,ArtBias,4.0
221,Ann. 1,Type,1.0
221,Ann. 3,ArtBias,4.0
221,Ann. 3,SensLang,3.0
221,Ann. 3,Type,1.0
221,Ann. 1,NegTarg1,1.0
221,Ann. 3,NegTarg1,1.0
221,Ann. 1,LedePres,1.0
221,Ann. 3,LedePres,1.0
221,Ann. 1,HeadAcc1,2.0
221,Ann. 3,HeadAcc1,4.0
221,Ann. 3,NegTarg2,[]
221,Ann. 1,NegTarg2,[]
222,Ann. 3,Type,1.0
222,Ann. 1,HeadAcc1,2.0
222,Ann. 3,NegTarg2,[]
222,Ann. 3,HeadAcc1,4.0
222,Ann. 3,SensLang,4.0
222,Ann. 1,SensLang,4.0
222,Ann. 1,ArtBias,2.0
222,Ann. 1,NegTarg1,1.0
222,Ann. 3,NegTarg1,1.0
222,Ann. 3,LedePres,2.0
222,Ann. 1,NegTarg2,[]
222,Ann. 1,Type,1.0
222,Ann. 1,LedePres,1.0
222,Ann. 3,ArtBias,3.0
223,Ann. 1,HeadAcc1,4.0
223,Ann. 1,NegTarg1,1.0
223,Ann. 2,NegTarg1,1.0
223,Ann. 2,HeadAcc1,3.0
223,Ann. 1,SensLang,4.0
223,Ann. 2,LedePres,1.0
223,Ann. 1,Type,3.0
223,Ann. 2,Type,3.0
223,Ann. 2,ArtBias,4.0
223,Ann. 1,LedePres,2.0
223,Ann. 2,NegTarg2,[]
223,Ann. 1,NegTarg2,[]
223,Ann. 2,SensLang,4.0
223,Ann. 1,ArtBias,4.0
225,Ann. 2,ArtBias,4.0
225,Ann. 2,NegTarg1,1.0
225,Ann. 2,HeadAcc1,4.0
225,Ann. 3,HeadAcc1,3.0
225,Ann. 3,Type,1.0
225,Ann. 2,Type,1.0
225,Ann. 2,NegTarg2,[]
